TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intravenous_LD50
TOX-50563,52455,5-(diethylamino)pentan-2-yl 3-phenylprop-2-enoate,CCN(CC)CCCC(C)OC(=O)C=Cc1ccccc1,CCN(CC)CCCC(C)OC(=O)C=Cc1ccccc1,FTORMBIFYUHEHW-UHFFFAOYSA-N,3.893325315
TOX-50571,52470,"N-[3,3-dicyano-2-(4-methylsulfanylphenyl)prop-2-enyl]acetamide",CSc1ccc(C(CNC(C)=O)=C(C#N)C#N)cc1,CSc1ccc(C(CNC(C)=O)=C(C#N)C#N)cc1,CLSSVUOUSYOGKL-UHFFFAOYSA-N,3.178249318
TOX-50584,52483,2-chloro-6-methyl-4-nitrosophenol,Cc1cc(N=O)cc(Cl)c1O,Cc1cc(N=O)cc(Cl)c1O,PTUGLBVXDWBNSD-UHFFFAOYSA-N,3.336847166
TOX-50585,52486,4-chloro-2-[[6-[(5-chloro-2-hydroxyphenyl)methylimino]hexylideneamino]methyl]phenol,Oc1ccc(Cl)cc1CN=CCCCC/C=N/Cc1cc(Cl)ccc1O,Oc1ccc(Cl)cc1CN=CCCCC/C=N/Cc1cc(Cl)ccc1O,LEKUSVLMQYEXEG-UHFFFAOYSA-N,3.3394669
TOX-50586,6435274,"N-[(E)-anthracen-1-ylmethylideneamino]-1,1-dioxothiophen-3-amine",O=S1(=O)C=CC(N/N=Cc2cccc3cc4ccccc4cc23)=C1,O=S1(=O)C=CC(N/N=Cc2cccc3cc4ccccc4cc23)=C1,QPUQFSIJGWYSIU-UDWIEESQSA-N,3.524266269
TOX-50587,3056537,2-(1H-indol-3-ylmethylideneamino)benzoic acid,O=C(O)c1ccccc1N=Cc1c[nH]c2ccccc12,O=C(O)c1ccccc1N=Cc1c[nH]c2ccccc12,HONQWNKYMIADOU-UHFFFAOYSA-N,2.916920893
TOX-50588,96686,"2-[(2-sulfanylidene-1,3-benzothiazol-3-yl)methylamino]benzoic acid",O=C(O)c1ccccc1NCn1c(=S)sc2ccccc21,O=C(O)c1ccccc1NCn1c(=S)sc2ccccc21,VDHLXPKGMXLEFH-UHFFFAOYSA-N,2.995096105
TOX-50591,3033592,"N-(2,6-dimethylpiperidin-1-yl)-1,5-dimethyl-3-oxo-2-phenylpyrazole-4-carbothioamide",Cc1c(C(=S)NN2C(C)CCCC2C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(=S)NN2C(C)CCCC2C)c(=O)n(-c2ccccc2)n1C,FECDFCIHAIMIQC-UHFFFAOYSA-N,3.806314458
TOX-50592,3033593,"N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-4-methylpiperidine-1-carbothioamide",Cc1c(NC(=S)N2CCC(C)CC2)c(=O)n(-c2ccccc2)n1C,Cc1c(NC(=S)N2CCC(C)CC2)c(=O)n(-c2ccccc2)n1C,JQOSKVFDHUGGFQ-UHFFFAOYSA-N,3.032019077
TOX-50593,741654,"N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)morpholine-4-carbothioamide",Cc1c(NC(=S)N2CCOCC2)c(=O)n(-c2ccccc2)n1C,Cc1c(NC(=S)N2CCOCC2)c(=O)n(-c2ccccc2)n1C,QCTFIPXPNUSWCO-UHFFFAOYSA-N,3.016548925
TOX-50595,227284,5-(diaminomethylideneamino)-2-[(4-methylphenyl)sulfonylamino]pentanoic acid,Cc1ccc(S(=O)(=O)NC(CCCNC(=N)N)C(=O)O)cc1,Cc1ccc(S(=O)(=O)NC(CCCNC(=N)N)C(=O)O)cc1,KFNRNFXZFIRNEO-UHFFFAOYSA-N,3.011245235
TOX-50596,14290,4-arsorosoaniline,Nc1ccc([As]=O)cc1,Nc1ccc([As]=O)cc1,VOLTUGUMYQENMY-UHFFFAOYSA-N,3.262550752
TOX-50597,52503,butyl(propan-2-yl)arsinic acid,CCCC[As](=O)(O)C(C)C,CCCC[As](=O)(O)C(C)C,ARNWQHVUNQRVCD-UHFFFAOYSA-N,3.570152917
TOX-50598,52504,"(2-chlorophenyl)-[3-(2,4-dichlorophenoxy)-2-hydroxypropyl]arsinic acid",O=[As](O)(CC(O)COc1ccc(Cl)cc1Cl)c1ccccc1Cl,O=[As](O)(CC(O)COc1ccc(Cl)cc1Cl)c1ccccc1Cl,SHUMTTSVSADQNB-UHFFFAOYSA-N,3.89482421
TOX-50599,52505,(4-chlorophenyl)-methylarsinic acid,C[As](=O)(O)c1ccc(Cl)cc1,C[As](=O)(O)c1ccc(Cl)cc1,BPAWXYPNIBALJH-UHFFFAOYSA-N,3.370168774
TOX-50600,52506,2-methylpropyl(propan-2-yl)arsinic acid,CC(C)C[As](=O)(O)C(C)C,CC(C)C[As](=O)(O)C(C)C,WXFZPIVKASHKGW-UHFFFAOYSA-N,3.570152917
TOX-50601,3056538,methyl(2-phenylethyl)arsinic acid,C[As](=O)(O)CCc1ccccc1,C[As](=O)(O)CCc1ccccc1,LCSBELKUWOMJII-UHFFFAOYSA-N,3.609981047
TOX-50602,3056539,methyl(propyl)arsinic acid,CCC[As](C)(=O)O,CCC[As](C)(=O)O,BSFPFOQSGBQFMD-UHFFFAOYSA-N,2.964971606
TOX-50605,99802,3-[bis(phenylmethoxy)phosphorylamino]thiolan-2-one,O=C1SCCC1NP(=O)(OCc1ccccc1)OCc1ccccc1,O=C1SCCC1NP(=O)(OCc1ccccc1)OCc1ccccc1,HJZKRKJNSYCZJW-UHFFFAOYSA-N,3.576804197
TOX-50606,3056543,"1,2,4-trichloro-5-[phenyl-(2,4,5-trichlorophenoxy)phosphoryl]oxybenzene",O=P(Oc1cc(Cl)c(Cl)cc1Cl)(Oc1cc(Cl)c(Cl)cc1Cl)c1ccccc1,O=P(Oc1cc(Cl)c(Cl)cc1Cl)(Oc1cc(Cl)c(Cl)cc1Cl)c1ccccc1,LIFGZUWNYTWDAP-UHFFFAOYSA-N,3.458183595
TOX-50607,3056545,tris(dimethylamino)-[10-[tris(dimethylamino)phosphaniumyl]decyl]phosphanium,CN(C)[P+](CCCCCCCCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CN(C)[P+](CCCCCCCCCC[P+](N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,OTLKAZJWCHHNNG-UHFFFAOYSA-N,5.81776084
TOX-50608,52518,"5-(diethylamino)pentyl 4-(3a,4,5,6,7,7a-hexahydro-1,3-benzodioxol-5-yl)but-2-enoate",CCN(CC)CCCCCOC(=O)C=CCC1CCC2OCOC2C1,CCN(CC)CCCCCOC(=O)C=CCC1CCC2OCOC2C1,BRIVFQMQWVGBPZ-UHFFFAOYSA-N,3.98019138
TOX-50610,246379,8-[3-(2-chlorophenothiazin-10-yl)propyl]-8-azabicyclo[3.2.1]octan-3-ol,OC1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(Cl)cc21,OC1CC2CCC(C1)N2CCCN1c2ccccc2Sc2ccc(Cl)cc21,FVXMKGRYMOKOFX-UHFFFAOYSA-N,4.347844791
TOX-50611,3056548,2-[2-hydroxyethyl-[3-(8-oxa-6-azabicyclo[3.2.1]octan-6-yl)propyl]amino]ethanol,OCCN(CCO)CCCN1CC2CCCC1O2,OCCN(CCO)CCCN1CC2CCCC1O2,FSBYQTNTIYRTQK-UHFFFAOYSA-N,3.664040611
TOX-50612,3056549,6-[3-[2-(2-ethoxyethoxy)ethoxy]propyl]-8-oxa-6-azabicyclo[3.2.1]octane,CCOCCOCCOCCCN1CC2CCCC1O2,CCOCCOCCOCCCN1CC2CCCC1O2,QXOWSLODXYPBII-UHFFFAOYSA-N,3.203214259
TOX-50613,3056550,6-[3-(2-ethoxyethoxy)propyl]-8-oxa-6-azabicyclo[3.2.1]octane,CCOCCOCCCN1CC2CCCC1O2,CCOCCOCCCN1CC2CCCC1O2,VXKVVXXJHGUYAQ-UHFFFAOYSA-N,3.130953491
TOX-50614,97171,2-(8-oxa-6-azabicyclo[3.2.1]octan-6-yl)ethanol,OCCN1CC2CCCC1O2,OCCN1CC2CCCC1O2,MDQSUBXWKFPVPI-UHFFFAOYSA-N,2.94121595
TOX-50615,97169,6-(3-methoxypropyl)-8-oxa-6-azabicyclo[3.2.1]octane,COCCCN1CC2CCCC1O2,COCCCN1CC2CCCC1O2,COAHPTZTTPSBPB-UHFFFAOYSA-N,2.762648091
TOX-50616,3056551,6-[3-(8-oxa-6-azabicyclo[3.2.1]octan-6-yl)propyl]-8-oxa-6-azabicyclo[3.2.1]octane,C1CC2CN(CCCN3CC4CCCC3O4)C(C1)O2,C1CC2CN(CCCN3CC4CCCC3O4)C(C1)O2,HDTDXHPUJRWXFT-UHFFFAOYSA-N,3.170237261
TOX-50617,3056552,"3-(1,3-benzothiazol-2-ylcarbamoyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid",O=C(O)C1C2CCC(O2)C1C(=O)Nc1nc2ccccc2s1,O=C(O)C1C2CCC(O2)C1C(=O)Nc1nc2ccccc2s1,DELRSWOLZGRLEO-UHFFFAOYSA-N,3.502910311
TOX-50618,3056553,3-(butan-2-ylcarbamoyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid,CCC(C)NC(=O)C1C2CCC(O2)C1C(=O)O,CCC(C)NC(=O)C1C2CCC(O2)C1C(=O)O,OSGGXGJLOQVKIU-UHFFFAOYSA-N,4.382533924
TOX-50619,245786,3-carbamoyl-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid,NC(=O)C1C2CCC(O2)C1C(=O)O,NC(=O)C1C2CCC(O2)C1C(=O)O,FXTWVQFXZMVDDW-UHFFFAOYSA-N,4.012319229
TOX-50620,3056555,3-(dodecylcarbamoyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid,CCCCCCCCCCCCNC(=O)C1C2CCC(O2)C1C(=O)O,CCCCCCCCCCCCNC(=O)C1C2CCC(O2)C1C(=O)O,AQAASXAXUUOAFW-UHFFFAOYSA-N,3.800205077
TOX-50621,3056556,3-(pentylcarbamoyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid,CCCCCNC(=O)C1C2CCC(O2)C1C(=O)O,CCCCCNC(=O)C1C2CCC(O2)C1C(=O)O,OSCLQIIMAXTJOD-UHFFFAOYSA-N,3.658886603
TOX-50622,3056557,"3-(2,2,2-trifluoroethylcarbamoyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid",O=C(O)C1C2CCC(O2)C1C(=O)NCC(F)(F)F,O=C(O)C1C2CCC(O2)C1C(=O)NCC(F)(F)F,HVHSGVZIONVJBQ-UHFFFAOYSA-N,3.171568825
TOX-50623,3056558,2-[3-(cyanomethyl)-7-oxabicyclo[2.2.1]heptan-2-yl]acetonitrile,N#CCC1C2CCC(O2)C1CC#N,N#CCC1C2CCC(O2)C1CC#N,JZMHFZCLNHTHSO-UHFFFAOYSA-N,3.497864705
TOX-50624,3056559,"2-(2-bromoethyl)-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1CCBr,O=C1C2C3CCC(O3)C2C(=O)N1CCBr,JLIMPQNKNBXNNV-UHFFFAOYSA-N,3.182658712
TOX-50625,99175,"2-[4-(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)but-2-ynyl]-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1CC#CCN1C(=O)C2C3CCC(O3)C2C1=O,O=C1C2C3CCC(O3)C2C(=O)N1CC#CCN1C(=O)C2C3CCC(O3)C2C1=O,PHDHWFLOCQBQQA-UHFFFAOYSA-N,3.329497316
TOX-50626,426647,"2-(4-chlorobut-2-ynyl)-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1CC#CCCl,O=C1C2C3CCC(O3)C2C(=O)N1CC#CCCl,QUUNVRWFOIXKNW-UHFFFAOYSA-N,4.656106762
TOX-50627,3056560,"2-(4-chlorophenyl)sulfonyl-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1S(=O)(=O)c1ccc(Cl)cc1,O=C1C2C3CCC(O3)C2C(=O)N1S(=O)(=O)c1ccc(Cl)cc1,GLCUEJOPONMHFP-UHFFFAOYSA-N,4.834766476
TOX-50628,302715,"N,N-dimethyl-1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-2-carbothioamide",CN(C)C(=S)N1C(=O)C2C3CCC(O3)C2C1=O,CN(C)C(=S)N1C(=O)C2C3CCC(O3)C2C1=O,YYPBHKYICPGEFO-UHFFFAOYSA-N,4.150092641
TOX-50629,303507,"(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)methyl acetate",CC(=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,CC(=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,OLJIIVYRMGVCHW-UHFFFAOYSA-N,3.123537689
TOX-50630,3056561,"(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)methyl ethyl carbonate",CCOC(=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,CCOC(=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,ZHCSXNWPTLNQGX-UHFFFAOYSA-N,3.174888046
TOX-50631,3056562,"tris[(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)methyl] phosphite",O=C1C2C3CCC(O3)C2C(=O)N1COP(OCN1C(=O)C2C3CCC(O3)C2C1=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,O=C1C2C3CCC(O3)C2C(=O)N1COP(OCN1C(=O)C2C3CCC(O3)C2C1=O)OCN1C(=O)C2C3CCC(O3)C2C1=O,NOJPBLRJTYHRGK-UHFFFAOYSA-N,3.286905353
TOX-50632,3056563,"2-[(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)methyl]-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1CN1C(=O)C2C3CCC(O3)C2C1=O,O=C1C2C3CCC(O3)C2C(=O)N1CN1C(=O)C2C3CCC(O3)C2C1=O,UHCCEUKHMDEUMG-UHFFFAOYSA-N,3.284228894
TOX-50633,3056564,"(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)methyl thiocyanate",N#CSCN1C(=O)C2C3CCC(O3)C2C1=O,N#CSCN1C(=O)C2C3CCC(O3)C2C1=O,IVBMMYCNWLKIFA-UHFFFAOYSA-N,3.628877692
TOX-50634,3056565,"bis(2,3-diiodoprop-2-enyl) 7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylate",O=C(OCC(I)=CI)C1C2CCC(O2)C1C(=O)OCC(I)=CI,O=C(OCC(I)=CI)C1C2CCC(O2)C1C(=O)OCC(I)=CI,LRYQQECYHNCOGX-UHFFFAOYSA-N,4.138233318
TOX-50635,52520,"4-(3-chlorophenyl)-2,3-diphenyl-1,2,4-oxadiazolidin-5-one",O=C1ON(c2ccccc2)C(c2ccccc2)N1c1cccc(Cl)c1,O=C1ON(c2ccccc2)C(c2ccccc2)N1c1cccc(Cl)c1,QUPSUYWJGHGWMZ-UHFFFAOYSA-N,3.796877748
TOX-50636,52521,tert-butyl 4-oxaspiro[2.5]octane-5-carboxylate,CC(C)(C)OC(=O)C1CCCC2(CC2)O1,CC(C)(C)OC(=O)C1CCCC2(CC2)O1,BQXGKJSFHPFNBH-UHFFFAOYSA-N,3.578739464
TOX-50637,27596,"1,4-oxathiane",C1CSCCO1,C1CSCCO1,JBYHSSAVUBIJMK-UHFFFAOYSA-N,3.762486835
TOX-50639,3056572,"3-chloro-N,N-dimethyl-4-(1,3-oxazolidin-2-yl)aniline",CN(C)c1ccc(C2NCCO2)c(Cl)c1,CN(C)c1ccc(C2NCCO2)c(Cl)c1,FQHQFSYURCKMRK-UHFFFAOYSA-N,3.607276903
TOX-50641,52523,"[2,2,4,4-tetramethyl-3-(2,2,2-trichloroacetyl)oxycyclobutyl] 2,2,2-trichloroacetate",CC1(C)C(OC(=O)C(Cl)(Cl)Cl)C(C)(C)C1OC(=O)C(Cl)(Cl)Cl,CC1(C)C(OC(=O)C(Cl)(Cl)Cl)C(C)(C)C1OC(=O)C(Cl)(Cl)Cl,NZRLFFTYTLCMNM-UHFFFAOYSA-N,3.383174818
TOX-50642,52524,"[[3-(carbamoylhydrazinylidene)-2,2,4,4-tetramethylcyclobutylidene]amino]urea",CC1(C)C(=NNC(N)=O)C(C)(C)C1=NNC(N)=O,CC1(C)C(=NNC(N)=O)C(C)(C)C1=NNC(N)=O,QVGCJDUCQYTUOM-UHFFFAOYSA-N,2.900186135
TOX-50643,52526,"3-(2-fluoro-5,6,7,8,9,10-hexahydrocyclohepta[b]indol-10-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCC1CCCCc2[nH]c3ccc(F)cc3c21,CN(C)CCCC1CCCCc2[nH]c3ccc(F)cc3c21,GCJWOMXLDCJTQH-UHFFFAOYSA-N,3.711822288
TOX-50644,52528,"N,N-dimethyl-3-(7,8,9,10-tetrahydro-6H-cyclohepta[b]indol-5-yl)propan-1-amine",CN(C)CCCn1c2c(c3ccccc31)CCCCC2,CN(C)CCCn1c2c(c3ccccc31)CCCCC2,FSHWGTLIMHKLMR-UHFFFAOYSA-N,3.92688883
TOX-50645,52529,"2-(3-chloro-4-hydroxyiminocyclohexa-2,5-dien-1-ylidene)-2-(4-methoxyphenyl)acetonitrile",COc1ccc(C(C#N)=C2C=CC(=NO)C(Cl)=C2)cc1,COc1ccc(C(C#N)=C2C=CC(=NO)C(Cl)=C2)cc1,DFEWDPRFZHMTII-UHFFFAOYSA-N,3.709266932
TOX-50646,52530,"2-(4-hydroxyimino-3-methylcyclohexa-2,5-dien-1-ylidene)-2-(4-methoxyphenyl)acetonitrile",COc1ccc(C(C#N)=C2C=CC(=NO)C(C)=C2)cc1,COc1ccc(C(C#N)=C2C=CC(=NO)C(C)=C2)cc1,WQYXMICNXOTRBT-UHFFFAOYSA-N,3.425371166
TOX-50647,99441,"4-bis(prop-2-enoxy)phosphoryl-2,3,4,5,6-pentachlorocyclohexa-2,5-dien-1-one",C=CCOP(=O)(OCC=C)C1(Cl)C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,C=CCOP(=O)(OCC=C)C1(Cl)C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,YBBBPNIHQYSADG-UHFFFAOYSA-N,3.881677037
TOX-50648,20980496,ethyl 2-cyano-3-cyclohexylpent-2-enoate,CCOC(=O)C(C#N)=C(CC)C1CCCCC1,CCOC(=O)C(C#N)=C(CC)C1CCCCC1,MYNXVNNFXVBDLI-UHFFFAOYSA-N,3.116399253
TOX-50668,52532,"2-(4-chlorophenyl)-1,1-dimethylguanidine",CN(C)C(=N)Nc1ccc(Cl)cc1,CN(C)C(=N)Nc1ccc(Cl)cc1,MGVSISZJBDDWFK-UHFFFAOYSA-N,3.848780534
TOX-50669,52536,"2-[2-(2,3-dihydro-1H-indol-2-yl)ethyl]guanidine",N=C(N)NCCC1Cc2ccccc2N1,N=C(N)NCCC1Cc2ccccc2N1,OPKOOWCTVIJCMJ-UHFFFAOYSA-N,4.07977055
TOX-50670,52539,heptyl(hexyl)diazene,CCCCCCCN=NCCCCCC,CCCCCCCN=NCCCCCC,LPSRJNSDSFZSGO-UHFFFAOYSA-N,3.327115661
TOX-50671,52540,7-(diethylcarbamothioylsulfanyl)heptanoic acid,CCN(CC)C(=S)SCCCCCCC(=O)O,CCN(CC)C(=S)SCCCCCCC(=O)O,PPXRYGKVZOEKPA-UHFFFAOYSA-N,2.938042577
TOX-50672,52541,"2,3,5,6-tetrabromo-2,6-dimethylheptan-4-one",CC(C)(Br)C(Br)C(=O)C(Br)C(C)(C)Br,CC(C)(Br)C(Br)C(=O)C(Br)C(C)(C)Br,UTQOYKQNVDGJHW-UHFFFAOYSA-N,3.405427948
TOX-50677,3056616,"5,6-dibromo-2-N,3-N-diethyl-7-oxabicyclo[2.2.1]heptane-2,3-dicarboxamide",CCNC(=O)C1C2OC(C(Br)C2Br)C1C(=O)NCC,CCNC(=O)C1C2OC(C(Br)C2Br)C1C(=O)NCC,LRGGPRMVOVHODP-UHFFFAOYSA-N,3.344714218
TOX-50678,3056617,"2-bromo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindole-1,3-dione",O=C1C2C3CCC(O3)C2C(=O)N1Br,O=C1C2C3CCC(O3)C2C(=O)N1Br,RXOHSBYHEYZGBQ-UHFFFAOYSA-N,3.642852993
TOX-50679,3056618,"1-(2,4-dinitrophenyl)-3-(1,3-dioxo-3a,4,5,6,7,7a-hexahydro-4,7-epoxyisoindol-2-yl)urea",O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])NN1C(=O)C2C3CCC(O3)C2C1=O,O=C(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])NN1C(=O)C2C3CCC(O3)C2C1=O,LZRMHLVJPLJGNZ-UHFFFAOYSA-N,3.592505408
TOX-50680,3033597,"[[3-(carbamothioylhydrazinylidene)-2,2,4,4-tetramethylcyclobutylidene]amino]thiourea",CC1(C)C(=NNC(N)=S)C(C)(C)C1=NNC(N)=S,CC1(C)C(=NNC(N)=S)C(C)(C)C1=NNC(N)=S,KSUFJHSFYCATLI-UHFFFAOYSA-N,3.201745998
TOX-50682,52545,1-(2-chloroethylimino)guanidine,N=C(N)N=NCCCl,N=C(N)N=NCCCl,SSMAECBQCQRDGL-UHFFFAOYSA-N,3.380760225
TOX-50683,52549,"3-(1H-indol-3-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCc1c[nH]c2ccccc12,CN(C)CCCc1c[nH]c2ccccc12,QHNWPRMHGXRBAO-UHFFFAOYSA-N,3.408370938
TOX-50684,52550,"5,6-dimethyl-1H-indole-2,3-dione",Cc1cc2c(cc1C)C(=O)C(=O)N2,Cc1cc2c(cc1C)C(=O)C(=O)N2,BRWIXNVFRUVHEU-UHFFFAOYSA-N,3.495313849
TOX-50685,52551,N-(2-ethoxyethyl)-1-(1H-indol-3-yl)methanimine,CCOCCN=Cc1c[nH]c2ccccc12,CCOCCN=Cc1c[nH]c2ccccc12,FCWOHHYMMSALEJ-UHFFFAOYSA-N,2.829874415
TOX-50686,52552,3-imino-3-(1H-indol-3-yl)propan-1-ol,N=C(CCO)c1c[nH]c2ccccc12,N=C(CCO)c1c[nH]c2ccccc12,BJRHJHLZJHRDAP-UHFFFAOYSA-N,3.019416337
TOX-50687,52554,2-[2-(1H-indol-3-yl)ethylamino]ethanethiol,SCCNCCc1c[nH]c2ccccc12,SCCNCCc1c[nH]c2ccccc12,LRGGVDOTAUCDLR-UHFFFAOYSA-N,3.594907289
TOX-50688,52556,2-(1H-indol-3-yl)-N-[(4-methoxyphenyl)methyl]ethanamine,COc1ccc(CNCCc2c[nH]c3ccccc23)cc1,COc1ccc(CNCCc2c[nH]c3ccccc23)cc1,MBINHSDRJFYMHA-UHFFFAOYSA-N,3.740162915
TOX-50689,52557,methyl 2-acetamido-3-(1-methylindol-3-yl)propanoate,COC(=O)C(Cc1cn(C)c2ccccc12)NC(C)=O,COC(=O)C(Cc1cn(C)c2ccccc12)NC(C)=O,HXUDOEOOKOEWJJ-UHFFFAOYSA-N,3.690069445
TOX-50690,52558,3-(5-chloro-2-methyl-1H-indol-3-yl)propanoic acid,Cc1[nH]c2ccc(Cl)cc2c1CCC(=O)O,Cc1[nH]c2ccc(Cl)cc2c1CCC(=O)O,BTGZRYNYFFQYJP-UHFFFAOYSA-N,2.870853624
TOX-50691,52559,"3-(2,5-dimethyl-1H-indol-3-yl)propanoic acid",Cc1ccc2[nH]c(C)c(CCC(=O)O)c2c1,Cc1ccc2[nH]c(C)c(CCC(=O)O)c2c1,OXLKRUQISCGSMH-UHFFFAOYSA-N,3.081723261
TOX-50692,52560,"ethyl 3-(2,5-dimethyl-1H-indol-3-yl)propanoate",CCOC(=O)CCc1c(C)[nH]c2ccc(C)cc12,CCOC(=O)CCc1c(C)[nH]c2ccc(C)cc12,TVTGQAHJXZEAMP-UHFFFAOYSA-N,2.884586518
TOX-50693,52561,"3-(2-methyl-2,3,3a,7a-tetrahydro-1H-indol-3-yl)propanoic acid",CC1NC2C=CC=CC2C1CCC(=O)O,CC1NC2C=CC=CC2C1CCC(=O)O,JLKHCCZVVNZEAA-UHFFFAOYSA-N,2.811392755
TOX-50694,52562,1-(1H-indol-3-yl)-N-pyridin-3-ylmethanimine,C(=Nc1cccnc1)c1c[nH]c2ccccc12,C(=Nc1cccnc1)c1c[nH]c2ccccc12,ORFGBHFBILRCNW-UHFFFAOYSA-N,4.089636291
TOX-50695,52563,1-(1H-indol-3-yl)-N-pyridin-4-ylmethanimine,C(=Nc1ccncc1)c1c[nH]c2ccccc12,C(=Nc1ccncc1)c1c[nH]c2ccccc12,QVQQXQSTMQBSES-UHFFFAOYSA-N,3.596720769
TOX-50696,52564,"6-nitro-2,3-dihydroindole-1-carbaldehyde",O=CN1CCc2ccc([N+](=O)[O-])cc21,O=CN1CCc2ccc([N+](=O)[O-])cc21,MHMYRSLSPGQNPB-UHFFFAOYSA-N,3.028422125
TOX-50697,52566,[3-(2-aminoethyl)-1H-indol-5-yl] N-(3-chlorophenyl)carbamate,NCCc1c[nH]c2ccc(OC(=O)Nc3cccc(Cl)c3)cc12,NCCc1c[nH]c2ccc(OC(=O)Nc3cccc(Cl)c3)cc12,DUTIJWPHHLUGEX-UHFFFAOYSA-N,3.725841843
TOX-50698,52570,[3-(2-aminoethyl)-1H-indol-5-yl] N-methylcarbamate,CNC(=O)Oc1ccc2[nH]cc(CCN)c2c1,CNC(=O)Oc1ccc2[nH]cc(CCN)c2c1,ZRUKPIJKOHBUNC-UHFFFAOYSA-N,4.08910715
TOX-50699,52572,[3-(2-aminoethyl)-1H-indol-5-yl] N-phenylcarbamate,NCCc1c[nH]c2ccc(OC(=O)Nc3ccccc3)cc12,NCCc1c[nH]c2ccc(OC(=O)Nc3ccccc3)cc12,MAPZPRZERWMRJP-UHFFFAOYSA-N,3.578230609
TOX-50700,99792,"2-(1,3,3a,4,5,6,7,7a-octahydroisoindol-2-yl)-N,N-diethylethanamine",CCN(CC)CCN1CC2CCCCC2C1,CCN(CC)CCN1CC2CCCCC2C1,LDWNBSDGQACSSP-UHFFFAOYSA-N,3.602819342
TOX-50701,52575,"2-propan-2-yl-1,3-dihydroisoindole",CC(C)N1Cc2ccccc2C1,CC(C)N1Cc2ccccc2C1,CASMFKWYZWCAOH-UHFFFAOYSA-N,3.702344358
TOX-50702,52576,"2-[3-(4-methylpiperazin-1-yl)propyl]-1,3,3a,4,7,7a-hexahydroisoindole",CN1CCN(CCCN2CC3CC=CCC3C2)CC1,CN1CCN(CCCN2CC3CC=CCC3C2)CC1,FNUJFJIIMIYYBY-UHFFFAOYSA-N,3.165391078
TOX-50703,52577,"2-(1,3,3a,4,7,7a-hexahydroisoindol-2-yl)-N,N-diethylethanamine",CCN(CC)CCN1CC2CC=CCC2C1,CCN(CC)CCN1CC2CC=CCC2C1,CIWMWEHUOHWVMX-UHFFFAOYSA-N,3.598899887
